t,total_subsystems,site_subsystems,interface_subsystems,n_links,mean_degree,hilbert_log2_dim,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,births_attempted,births_accepted,births_reject_lightcone,births_reject_exclusion,births_reject_energy,links_added_from_births,random_links_attempts,random_links_added
0,4,2,2,1,1.0,6.339850002884624,0.0,0.004188790204786391,48.42830562829622,0.0,0.0,1.0,0,0,0,0,0,0,0,0
1,4,2,2,1,1.0,6.339850002884624,0.21442760947999248,0.04129816176825765,48.42830562829622,0.0,0.0,1.0,0,0,0,0,0,0,4,0
2,4,2,2,1,1.0,6.339850002884624,0.21442760947999248,0.04129816176825765,48.42830562829622,0.0,0.0,1.0,0,0,0,0,0,0,4,0
3,4,2,2,1,1.0,6.339850002884624,0.21442760947999248,0.04129816176825765,48.42830562829622,0.0,0.0,1.0,0,0,0,0,0,0,4,0
4,4,2,2,1,1.0,6.339850002884624,0.21442760947999248,0.04129816176825765,48.42830562829622,0.0,0.0,1.0,0,0,0,0,0,0,4,0
5,4,2,2,1,1.0,6.339850002884624,0.21442760947999248,0.04129816176825765,48.42830562829622,0.0,0.0,1.0,0,0,0,0,0,0,4,0
6,4,2,2,1,1.0,6.339850002884624,0.21442760947999248,0.04129816176825765,48.42830562829622,0.0,0.0,1.0,0,0,0,0,0,0,4,0
7,7,3,4,2,1.3333333333333333,11.094737505048093,0.4908416385778286,0.49535072279883996,6.0563149742657965,0.0,0.0,1.0,1,1,0,0,0,1,6,0
8,7,3,4,2,1.3333333333333333,11.094737505048093,0.4908416385778286,0.49535072279883996,6.0563149742657965,0.0,0.0,1.0,0,0,0,0,0,0,6,0
9,7,3,4,2,1.3333333333333333,11.094737505048093,0.4908416385778286,0.49535072279883996,6.0563149742657965,0.0,0.0,1.0,0,0,0,0,0,0,6,0
10,7,3,4,2,1.3333333333333333,11.094737505048093,0.4908416385778286,0.49535072279883996,6.0563149742657965,0.0,0.0,1.0,0,0,0,0,0,0,6,0
11,7,3,4,2,1.3333333333333333,11.094737505048093,0.4908416385778286,0.49535072279883996,6.0563149742657965,0.0,0.0,1.0,0,0,0,0,0,0,6,0
12,7,3,4,2,1.3333333333333333,11.094737505048093,0.4908416385778286,0.49535072279883996,6.0563149742657965,0.0,0.0,1.0,0,0,0,0,0,0,6,0
13,7,3,4,2,1.3333333333333333,11.094737505048093,0.4908416385778286,0.49535072279883996,6.0563149742657965,0.0,0.0,1.0,0,0,0,0,0,0,6,0
14,10,4,6,3,1.5,15.84962500721156,0.6386197845649881,1.0909773045649531,3.6664374073254185,0.0,0.0,1.0,1,1,0,0,0,1,8,0
15,10,4,6,3,1.5,15.84962500721156,0.6386197845649881,1.0909773045649531,3.6664374073254185,0.0,0.0,1.0,1,0,0,1,0,0,8,0
16,10,4,6,3,1.5,15.84962500721156,0.6386197845649881,1.0909773045649531,3.6664374073254185,0.0,0.0,1.0,0,0,0,0,0,0,8,0
17,13,5,8,4,1.6,20.604512509375027,0.6386197845649881,1.0909773045649531,4.5830467591567725,0.0,0.0,1.0,1,1,0,0,0,1,10,0
18,15,5,10,5,2.0,23.774437510817343,0.6386197845649881,1.0909773045649531,4.5830467591567725,0.0,0.0,1.0,0,0,0,0,0,0,10,1
19,17,5,12,6,2.4,26.94436251225965,0.6386197845649881,1.0909773045649531,4.5830467591567725,0.0,0.0,1.0,0,0,0,0,0,0,10,1
20,17,5,12,6,2.4,26.94436251225965,0.6386197845649881,1.0909773045649531,4.5830467591567725,0.0,0.0,1.0,0,0,0,0,0,0,10,0
21,17,5,12,6,2.4,26.94436251225965,0.6386197845649881,1.0909773045649531,4.5830467591567725,0.0,0.0,1.0,0,0,0,0,0,0,10,0
22,20,6,14,7,2.3333333333333335,31.69925001442312,1.148118272641835,6.339404971197229,0.9464610680751113,0.0,0.0,1.0,1,1,0,0,0,1,12,0
23,21,7,14,7,2.0,33.284212515144276,1.148118272641835,6.339404971197229,1.1042045794209632,0.0,0.0,1.0,1,1,0,0,0,0,14,0
24,27,9,18,9,2.0,42.793987519471216,1.148118272641835,6.339404971197229,1.4196916021126669,0.0,0.0,1.0,2,2,0,0,0,2,18,0
25,27,9,18,9,2.0,42.793987519471216,1.148118272641835,6.339404971197229,1.4196916021126669,0.0,0.0,1.0,0,0,0,0,0,0,18,0
26,27,9,18,9,2.0,42.793987519471216,1.148118272641835,6.339404971197229,1.4196916021126669,0.0,0.0,1.0,0,0,0,0,0,0,18,0
27,30,10,20,10,2.0,47.548875021634686,1.148118272641835,6.339404971197229,1.577435113458519,0.0,0.0,1.0,1,1,0,0,0,0,20,1
