t,site_subsystems,total_subsystems,interface_subsystems,n_links,mean_degree,hilbert_log2_dim,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,births_attempted,births_accepted,births_reject_lightcone,births_reject_exclusion,births_reject_energy,links_added_from_births,random_links_attempts,random_links_added
0,2,4,2,1,1.0,6.339850002884624,0.0,0.031415926535897934,32.777783401112245,0.0,0.0,1.0,0,0,0,0,0,0,0,0
1,2,4,2,1,1.0,6.339850002884624,0.13936389348734307,0.061016938684515624,32.777783401112245,0.0,0.0,1.0,0,0,0,0,0,0,4,0
2,2,4,2,1,1.0,6.339850002884624,0.13936389348734307,0.061016938684515624,32.777783401112245,0.0,0.0,1.0,0,0,0,0,0,0,4,0
3,2,4,2,1,1.0,6.339850002884624,0.13936389348734307,0.061016938684515624,32.777783401112245,0.0,0.0,1.0,0,0,0,0,0,0,4,0
4,2,4,2,1,1.0,6.339850002884624,0.13936389348734307,0.061016938684515624,32.777783401112245,0.0,0.0,1.0,0,0,0,0,0,0,4,0
5,3,7,4,2,1.3333333333333333,11.094737505048093,0.33889997808420513,0.3608219541103383,8.314349960763776,0.0,0.0,1.0,1,1,0,0,0,1,6,0
6,3,7,4,2,1.3333333333333333,11.094737505048093,0.33889997808420513,0.3608219541103383,8.314349960763776,0.0,0.0,1.0,0,0,0,0,0,0,6,0
7,3,7,4,2,1.3333333333333333,11.094737505048093,0.33889997808420513,0.3608219541103383,8.314349960763776,0.0,0.0,1.0,0,0,0,0,0,0,6,0
8,3,7,4,2,1.3333333333333333,11.094737505048093,0.33889997808420513,0.3608219541103383,8.314349960763776,0.0,0.0,1.0,0,0,0,0,0,0,6,0
9,3,7,4,2,1.3333333333333333,11.094737505048093,0.33889997808420513,0.3608219541103383,8.314349960763776,0.0,0.0,1.0,0,0,0,0,0,0,6,0
10,3,7,4,2,1.3333333333333333,11.094737505048093,0.33889997808420513,0.3608219541103383,8.314349960763776,0.0,0.0,1.0,0,0,0,0,0,0,6,0
11,3,7,4,2,1.3333333333333333,11.094737505048093,0.33889997808420513,0.3608219541103383,8.314349960763776,0.0,0.0,1.0,0,0,0,0,0,0,6,0
12,3,7,4,2,1.3333333333333333,11.094737505048093,0.33889997808420513,0.3608219541103383,8.314349960763776,0.0,0.0,1.0,0,0,0,0,0,0,6,0
13,3,7,4,2,1.3333333333333333,11.094737505048093,0.33889997808420513,0.3608219541103383,8.314349960763776,0.0,0.0,1.0,0,0,0,0,0,0,6,0
14,3,7,4,2,1.3333333333333333,11.094737505048093,0.33889997808420513,0.3608219541103383,8.314349960763776,0.0,0.0,1.0,0,0,0,0,0,0,6,0
