t,total_subsystems,site_subsystems,interface_subsystems,n_links,mean_degree,hilbert_log2_dim,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,births_attempted,births_accepted,births_reject_lightcone,births_reject_exclusion,births_reject_energy,links_added_from_births,random_links_attempts,random_links_added
0,4,2,2,1,1.0,6.339850002884624,0.0,0.031415926535897934,34.41034472402808,0.0,0.0,1.0,0,0,0,0,0,0,0,0
1,4,2,2,1,1.0,6.339850002884624,0.13601773850169033,0.05812205649318702,34.41034472402808,0.0,0.0,1.0,0,0,0,0,0,0,4,0
2,4,2,2,1,1.0,6.339850002884624,0.13601773850169033,0.05812205649318702,34.41034472402808,0.0,0.0,1.0,0,0,0,0,0,0,4,0
3,4,2,2,1,1.0,6.339850002884624,0.13601773850169033,0.05812205649318702,34.41034472402808,0.0,0.0,1.0,0,0,0,0,0,0,4,0
4,4,2,2,1,1.0,6.339850002884624,0.13601773850169033,0.05812205649318702,34.41034472402808,0.0,0.0,1.0,0,0,0,0,0,0,4,0
5,4,2,2,1,1.0,6.339850002884624,0.13601773850169033,0.05812205649318702,34.41034472402808,0.0,0.0,1.0,0,0,0,0,0,0,4,0
6,4,2,2,1,1.0,6.339850002884624,0.13601773850169033,0.05812205649318702,34.41034472402808,0.0,0.0,1.0,0,0,0,0,0,0,4,0
7,4,2,2,1,1.0,6.339850002884624,0.13601773850169033,0.05812205649318702,34.41034472402808,0.0,0.0,1.0,0,0,0,0,0,0,4,0
8,4,2,2,1,1.0,6.339850002884624,0.13601773850169033,0.05812205649318702,34.41034472402808,0.0,0.0,1.0,0,0,0,0,0,0,4,0
9,4,2,2,1,1.0,6.339850002884624,0.13601773850169033,0.05812205649318702,34.41034472402808,0.0,0.0,1.0,0,0,0,0,0,0,4,0
10,4,2,2,1,1.0,6.339850002884624,0.13601773850169033,0.05812205649318702,34.41034472402808,0.0,0.0,1.0,0,0,0,0,0,0,4,0
11,4,2,2,1,1.0,6.339850002884624,0.13601773850169033,0.05812205649318702,34.41034472402808,0.0,0.0,1.0,0,0,0,0,0,0,4,0
12,4,2,2,1,1.0,6.339850002884624,0.13601773850169033,0.05812205649318702,34.41034472402808,0.0,0.0,1.0,0,0,0,0,0,0,4,0
13,4,2,2,1,1.0,6.339850002884624,0.13601773850169033,0.05812205649318702,34.41034472402808,0.0,0.0,1.0,0,0,0,0,0,0,4,0
14,4,2,2,1,1.0,6.339850002884624,0.13601773850169033,0.05812205649318702,34.41034472402808,0.0,0.0,1.0,1,0,0,1,0,0,4,0
15,4,2,2,1,1.0,6.339850002884624,0.13601773850169033,0.05812205649318702,34.41034472402808,0.0,0.0,1.0,0,0,0,0,0,0,4,0
16,4,2,2,1,1.0,6.339850002884624,0.13601773850169033,0.05812205649318702,34.41034472402808,0.0,0.0,1.0,0,0,0,0,0,0,4,0
17,7,3,4,2,1.3333333333333333,11.094737505048093,0.7344110388045815,1.6944480750641866,1.7704880097233775,0.0,0.0,1.0,1,1,0,0,0,1,6,0
18,7,3,4,2,1.3333333333333333,11.094737505048093,0.7344110388045815,1.6944480750641866,1.7704880097233775,0.0,0.0,1.0,0,0,0,0,0,0,6,0
19,7,3,4,2,1.3333333333333333,11.094737505048093,0.7344110388045815,1.6944480750641866,1.7704880097233775,0.0,0.0,1.0,0,0,0,0,0,0,6,0
20,7,3,4,2,1.3333333333333333,11.094737505048093,0.7344110388045815,1.6944480750641866,1.7704880097233775,0.0,0.0,1.0,0,0,0,0,0,0,6,0
21,7,3,4,2,1.3333333333333333,11.094737505048093,0.7344110388045815,1.6944480750641866,1.7704880097233775,0.0,0.0,1.0,0,0,0,0,0,0,6,0
22,7,3,4,2,1.3333333333333333,11.094737505048093,0.7344110388045815,1.6944480750641866,1.7704880097233775,0.0,0.0,1.0,0,0,0,0,0,0,6,0
23,7,3,4,2,1.3333333333333333,11.094737505048093,0.7344110388045815,1.6944480750641866,1.7704880097233775,0.0,0.0,1.0,0,0,0,0,0,0,6,0
24,7,3,4,2,1.3333333333333333,11.094737505048093,0.7344110388045815,1.6944480750641866,1.7704880097233775,0.0,0.0,1.0,0,0,0,0,0,0,6,0
25,7,3,4,2,1.3333333333333333,11.094737505048093,0.7344110388045815,1.6944480750641866,1.7704880097233775,0.0,0.0,1.0,0,0,0,0,0,0,6,0
26,7,3,4,2,1.3333333333333333,11.094737505048093,0.7344110388045815,1.6944480750641866,1.7704880097233775,0.0,0.0,1.0,0,0,0,0,0,0,6,0
27,7,3,4,2,1.3333333333333333,11.094737505048093,0.7344110388045815,1.6944480750641866,1.7704880097233775,0.0,0.0,1.0,0,0,0,0,0,0,6,0
28,7,3,4,2,1.3333333333333333,11.094737505048093,0.7344110388045815,1.6944480750641866,1.7704880097233775,0.0,0.0,1.0,0,0,0,0,0,0,6,0
29,7,3,4,2,1.3333333333333333,11.094737505048093,0.7344110388045815,1.6944480750641866,1.7704880097233775,0.0,0.0,1.0,0,0,0,0,0,0,6,0
30,10,4,6,3,1.5,15.84962500721156,0.7344110388045815,1.6944480750641866,2.36065067963117,0.0,0.0,1.0,1,1,0,0,0,1,8,0
31,10,4,6,3,1.5,15.84962500721156,0.7344110388045815,1.6944480750641866,2.36065067963117,0.0,0.0,1.0,2,0,0,2,0,0,8,0
32,10,4,6,3,1.5,15.84962500721156,0.7344110388045815,1.6944480750641866,2.36065067963117,0.0,0.0,1.0,0,0,0,0,0,0,8,0
33,10,4,6,3,1.5,15.84962500721156,0.7344110388045815,1.6944480750641866,2.36065067963117,0.0,0.0,1.0,0,0,0,0,0,0,8,0
34,10,4,6,3,1.5,15.84962500721156,0.7344110388045815,1.6944480750641866,2.36065067963117,0.0,0.0,1.0,0,0,0,0,0,0,8,0
35,12,4,8,4,2.0,19.019550008653873,0.7344110388045815,1.6944480750641866,2.36065067963117,0.0,0.0,1.0,0,0,0,0,0,0,8,1
36,15,5,10,5,2.0,23.774437510817343,0.7344110388045815,1.6944480750641866,2.950813349538963,0.0,0.0,1.0,1,1,0,0,0,1,10,0
37,17,5,12,6,2.4,26.94436251225965,0.7344110388045815,1.6944480750641866,2.950813349538963,0.0,0.0,1.0,0,0,0,0,0,0,10,1
38,19,5,14,7,2.8,30.114287513701967,0.7344110388045815,1.6944480750641866,2.950813349538963,0.0,0.0,1.0,0,0,0,0,0,0,10,1
39,19,5,14,7,2.8,30.114287513701967,0.7344110388045815,1.6944480750641866,2.950813349538963,0.0,0.0,1.0,1,0,0,1,0,0,10,0
40,19,5,14,7,2.8,30.114287513701967,0.7344110388045815,1.6944480750641866,2.950813349538963,0.0,0.0,1.0,0,0,0,0,0,0,10,0
41,19,5,14,7,2.8,30.114287513701967,0.7344110388045815,1.6944480750641866,2.950813349538963,0.0,0.0,1.0,0,0,0,0,0,0,10,0
42,19,5,14,7,2.8,30.114287513701967,0.7344110388045815,1.6944480750641866,2.950813349538963,0.0,0.0,1.0,0,0,0,0,0,0,10,0
43,19,5,14,7,2.8,30.114287513701967,0.7344110388045815,1.6944480750641866,2.950813349538963,0.0,0.0,1.0,0,0,0,0,0,0,10,0
44,19,5,14,7,2.8,30.114287513701967,0.7344110388045815,1.6944480750641866,2.950813349538963,0.0,0.0,1.0,0,0,0,0,0,0,10,0
